URI	rdf-schema#label	country_label	country	populationTotal	wgs84_pos#lat	wgs84_pos#long
http://dbpedia.org/resource/Lawrenceville,_Georgia	Lawrenceville Georgia	United States	http://dbpedia.org/resource/United_States	28546	33.9531	-83.9925
http://dbpedia.org/resource/Norcross,_Georgia	Norcross Georgia	United States	http://dbpedia.org/resource/United_States	10946	33.9333	-84.2167
http://dbpedia.org/resource/Clarkesville,_Georgia	Clarkesville Georgia	United States	http://dbpedia.org/resource/United_States	1248	34.6106	-83.525
http://dbpedia.org/resource/Snellville,_Georgia	Snellville Georgia	NULL	NULL	18242	33.8583	-84.0064
http://dbpedia.org/resource/Suwanee,_Georgia	Suwanee Georgia	United States	http://dbpedia.org/resource/United_States	15355	34.0514	{-84.0729|-84.0728}
http://dbpedia.org/resource/Demorest,_Georgia	Demorest Georgia	United States	http://dbpedia.org/resource/United_States	1465	34.565	-83.5439
http://dbpedia.org/resource/Cornelia,_Georgia	Cornelia Georgia	United States	http://dbpedia.org/resource/United_States	3834	34.5136	-83.5308
http://dbpedia.org/resource/Flowery_Branch,_Georgia	Flowery Branch Georgia	NULL	NULL	5679	34.1858	-83.9244
http://dbpedia.org/resource/Oakwood,_Georgia	Oakwood Georgia	United States	http://dbpedia.org/resource/United_States	3970	34.2311	-83.8825
http://dbpedia.org/resource/Buchanan,_Georgia	Buchanan Georgia	United States	http://dbpedia.org/resource/United_States	941	33.8017	-85.1836
http://dbpedia.org/resource/Gainesville,_Georgia	Gainesville Georgia	United States	http://dbpedia.org/resource/United_States	33804	34.3044	-83.8339
http://dbpedia.org/resource/Tallapoosa,_Georgia	Tallapoosa Georgia	United States	http://dbpedia.org/resource/United_States	2789	33.75	-85.2833
http://dbpedia.org/resource/Waco,_Georgia	Waco Georgia	United States	http://dbpedia.org/resource/United_States	469	33.7008	-85.1903
http://dbpedia.org/resource/Hamilton,_Georgia	Hamilton Georgia	United States	http://dbpedia.org/resource/United_States	307	32.7647	-84.8731
http://dbpedia.org/resource/Shiloh,_Harris_County,_Georgia	Shiloh Harris County Georgia	NULL	NULL	423	32.8105	-84.6995
http://dbpedia.org/resource/Hartwell,_Georgia	Hartwell Georgia	United States	http://dbpedia.org/resource/United_States	4188	34.3528	-82.9311
http://dbpedia.org/resource/Hampton,_Georgia	Hampton Georgia	United States	http://dbpedia.org/resource/United_States	6987	33.3814	-84.2894
http://dbpedia.org/resource/Stockbridge,_Georgia	Stockbridge Georgia	United States	http://dbpedia.org/resource/United_States	25636	33.5342	-84.2311
http://dbpedia.org/resource/Centerville,_Georgia	Centerville Georgia	United States	http://dbpedia.org/resource/United_States	7148	{32.6086|32.6322}	{-83.6781|-83.6381}
http://dbpedia.org/resource/Perry,_Georgia	Perry Georgia	United States	http://dbpedia.org/resource/United_States	12990	32.465	-83.7211
http://dbpedia.org/resource/Ocilla,_Georgia	Ocilla Georgia	United States	http://dbpedia.org/resource/United_States	3270	31.5986	-83.25
http://dbpedia.org/resource/Warner_Robins,_Georgia	Warner Robins Georgia	NULL	NULL	66588	32.6086	-83.6381
http://dbpedia.org/resource/Hoschton,_Georgia	Hoschton Georgia	United States	http://dbpedia.org/resource/United_States	2908	{34.0961|34.0962}	-83.7611
http://dbpedia.org/resource/Commerce,_Georgia	Commerce Georgia	United States	http://dbpedia.org/resource/United_States	6544	34.2064	-83.4611
http://dbpedia.org/resource/Arcade,_Georgia	Arcade Georgia	United States	http://dbpedia.org/resource/United_States	1786	34.0769	-83.5511
http://dbpedia.org/resource/Jefferson,_Georgia	Jefferson Georgia	United States	http://dbpedia.org/resource/United_States	9432	34.1267	-83.5903
http://dbpedia.org/resource/Pendergrass,_Georgia	Pendergrass Georgia	United States	http://dbpedia.org/resource/United_States	431	34.1642	-83.6811
http://dbpedia.org/resource/Nicholson,_Georgia	Nicholson Georgia	United States	http://dbpedia.org/resource/United_States	1247	34.1147	-83.4294
http://dbpedia.org/resource/Denton,_Georgia	Denton Georgia	United States	http://dbpedia.org/resource/United_States	269	31.7228	-82.6964
http://dbpedia.org/resource/Monticello,_Georgia	Monticello Georgia	United States	http://dbpedia.org/resource/United_States	2428	33.3033	-83.6858
http://dbpedia.org/resource/Avera,_Georgia	Avera Georgia	United States	http://dbpedia.org/resource/United_States	246	33.195	-82.5275
http://dbpedia.org/resource/Louisville,_Georgia	Louisville Georgia	United States	http://dbpedia.org/resource/United_States	2712	33.0042	{-82.405|-82.4047}
http://dbpedia.org/resource/Stapleton,_Georgia	Stapleton Georgia	United States	http://dbpedia.org/resource/United_States	318	33.2158	-82.4681
http://dbpedia.org/resource/Wrens,_Georgia	Wrens Georgia	United States	http://dbpedia.org/resource/United_States	2187	{33.2081|33.2082}	-82.3875
http://dbpedia.org/resource/Millen,_Georgia	Millen Georgia	United States	http://dbpedia.org/resource/United_States	3492	32.8	-81.95
http://dbpedia.org/resource/Wadley,_Georgia	Wadley Georgia	United States	http://dbpedia.org/resource/United_States	2061	32.8706	-82.4039
http://dbpedia.org/resource/Wrightsville,_Georgia	Wrightsville Georgia	United States	http://dbpedia.org/resource/United_States	2223	32.725	-82.7203
http://dbpedia.org/resource/Gray,_Georgia	Gray Georgia	United States	http://dbpedia.org/resource/United_States	2084	33.0086	-83.5342
http://dbpedia.org/resource/Barnesville,_Georgia	Barnesville Georgia	United States	http://dbpedia.org/resource/United_States	6755	33.0531	-84.1561
http://dbpedia.org/resource/Lakeland,_Georgia	Lakeland Georgia	United States	http://dbpedia.org/resource/United_States	2730	31.0392	-83.0703
http://dbpedia.org/resource/Milner,_Georgia	Milner Georgia	United States	http://dbpedia.org/resource/United_States	522	33.1131	-84.195
http://dbpedia.org/resource/East_Dublin,_Georgia	East Dublin Georgia	United States	http://dbpedia.org/resource/United_States	2484	32.5508	-82.8686
http://dbpedia.org/resource/Dublin,_Georgia	Dublin Georgia	United States	http://dbpedia.org/resource/United_States	16201	32.5375	-82.9183
http://dbpedia.org/resource/Dudley,_Georgia	Dudley Georgia	United States	http://dbpedia.org/resource/United_States	447	32.5383	-83.0761
http://dbpedia.org/resource/Leesburg,_Georgia	Leesburg Georgia	United States	http://dbpedia.org/resource/United_States	2800	31.7328	-84.1708
http://dbpedia.org/resource/Smithville,_Georgia	Smithville Georgia	United States	http://dbpedia.org/resource/United_States	774	31.9019	-84.2553
http://dbpedia.org/resource/Flemington,_Georgia	Flemington Georgia	United States	http://dbpedia.org/resource/United_States	369	31.8564	{-81.5612|-81.5611}
http://dbpedia.org/resource/Gumbranch,_Georgia	Gumbranch Georgia	United States	http://dbpedia.org/resource/United_States	273	31.8389	-81.6844
http://dbpedia.org/resource/Midway,_Georgia	Midway Georgia	United States	http://dbpedia.org/resource/United_States	1100	{31.7999|31.8}	{-81.4123|-81.4122}
http://dbpedia.org/resource/Riceboro,_Georgia	Riceboro Georgia	United States	http://dbpedia.org/resource/United_States	736	31.7353	-81.4403
http://dbpedia.org/resource/Hinesville,_Georgia	Hinesville Georgia	United States	http://dbpedia.org/resource/United_States	33437	31.8325	-81.6117
http://dbpedia.org/resource/Walthourville,_Georgia	Walthourville Georgia	United States	http://dbpedia.org/resource/United_States	4030	31.7761	-81.6242
http://dbpedia.org/resource/Lincolnton,_Georgia	Lincolnton Georgia	United States	http://dbpedia.org/resource/United_States	1595	33.7944	-82.4764
http://dbpedia.org/resource/Hahira,_Georgia	Hahira Georgia	United States	http://dbpedia.org/resource/United_States	2328	30.9906	-83.3714
http://dbpedia.org/resource/Lake_Park,_Georgia	Lake Park Georgia	United States	http://dbpedia.org/resource/United_States	549	30.6847	-83.1878
http://dbpedia.org/resource/Remerton,_Georgia	Remerton Georgia	United States	http://dbpedia.org/resource/United_States	1123	{30.8433|30.8436}	{-83.3086|-83.3083}
http://dbpedia.org/resource/Dahlonega,_Georgia	Dahlonega Georgia	United States	http://dbpedia.org/resource/United_States	5242	34.5333	-83.9833
http://dbpedia.org/resource/Ideal,_Georgia	Ideal Georgia	United States	http://dbpedia.org/resource/United_States	518	32.3731	-84.1889
http://dbpedia.org/resource/Valdosta,_Georgia	Valdosta Georgia	United States	http://dbpedia.org/resource/United_States	54518	30.8467	-83.2831
http://dbpedia.org/resource/Marshallville,_Georgia	Marshallville Georgia	United States	http://dbpedia.org/resource/United_States	1335	32.4533	-83.9422
http://dbpedia.org/resource/Montezuma,_Georgia	Montezuma Georgia	United States	http://dbpedia.org/resource/United_States	3460	32.3028	-84.0272
http://dbpedia.org/resource/Carlton,_Georgia	Carlton Georgia	United States	http://dbpedia.org/resource/United_States	233	34.0422	-83.035
http://dbpedia.org/resource/Comer,_Georgia	Comer Georgia	United States	http://dbpedia.org/resource/United_States	1052	{34.0629|34.0631}	-83.125
http://dbpedia.org/resource/Colbert,_Georgia	Colbert Georgia	United States	http://dbpedia.org/resource/United_States	488	34.0375	-83.2139
http://dbpedia.org/resource/Oglethorpe,_Georgia	Oglethorpe Georgia	United States	http://dbpedia.org/resource/United_States	1200	32.2933	-84.0625
http://dbpedia.org/resource/Danielsville,_Georgia	Danielsville Georgia	United States	http://dbpedia.org/resource/United_States	457	34.1242	-83.2164
http://dbpedia.org/resource/Hull,_Georgia	Hull Georgia	United States	http://dbpedia.org/resource/United_States	160	34.0133	-83.2944
http://dbpedia.org/resource/Ila,_Georgia	Ila Georgia	United States	http://dbpedia.org/resource/United_States	328	34.1736	-83.2928
http://dbpedia.org/resource/Buena_Vista,_Georgia	Buena Vista Georgia	United States	http://dbpedia.org/resource/United_States	1664	32.3183	-84.5161
http://dbpedia.org/resource/Thomson,_Georgia	Thomson Georgia	United States	http://dbpedia.org/resource/United_States	6828	33.4672	-82.4994
http://dbpedia.org/resource/Darien,_Georgia	Darien Georgia	NULL	NULL	1719	31.3711	-81.4308
http://dbpedia.org/resource/Greenville,_Georgia	Greenville Georgia	United States	http://dbpedia.org/resource/United_States	946	33.0278	-84.7136
http://dbpedia.org/resource/Luthersville,_Georgia	Luthersville Georgia	United States	http://dbpedia.org/resource/United_States	783	33.2092	-84.7453
http://dbpedia.org/resource/Woodbury,_Georgia	Woodbury Georgia	United States	http://dbpedia.org/resource/United_States	1184	32.9806	-84.5811
http://dbpedia.org/resource/Warm_Springs,_Georgia	Warm Springs Georgia	United States	http://dbpedia.org/resource/United_States	478	32.8886	-84.68
http://dbpedia.org/resource/Baconton,_Georgia	Baconton Georgia	United States	http://dbpedia.org/resource/United_States	915	31.3761	-84.1614
http://dbpedia.org/resource/Colquitt,_Georgia	Colquitt Georgia	United States	http://dbpedia.org/resource/United_States	1939	31.1731	-84.7286
http://dbpedia.org/resource/Camilla,_Georgia	Camilla Georgia	United States	http://dbpedia.org/resource/United_States	5360	31.2303	-84.2092
http://dbpedia.org/resource/Meigs,_Georgia	Meigs Georgia	United States	http://dbpedia.org/resource/United_States	1090	31.0728	-84.0911
http://dbpedia.org/resource/Pelham,_Georgia	Pelham Georgia	United States	http://dbpedia.org/resource/United_States	4126	31.1267	-84.1528
http://dbpedia.org/resource/Culloden,_Georgia	Culloden Georgia	United States	http://dbpedia.org/resource/United_States	223	32.8631	-84.0936
http://dbpedia.org/resource/Forsyth,_Georgia	Forsyth Georgia	United States	http://dbpedia.org/resource/United_States	3776	{33.035|33.0351}	-83.9381
http://dbpedia.org/resource/Ailey,_Georgia	Ailey Georgia	United States	http://dbpedia.org/resource/United_States	432	32.1872	-82.5689
http://dbpedia.org/resource/Mount_Vernon,_Georgia	Mount Vernon Georgia	United States	http://dbpedia.org/resource/United_States	2082	32.1814	-82.5939
http://dbpedia.org/resource/Uvalda,_Georgia	Uvalda Georgia	United States	http://dbpedia.org/resource/United_States	530	32.0378	-82.5089
http://dbpedia.org/resource/Vidalia,_Georgia	Vidalia Georgia	United States	http://dbpedia.org/resource/United_States	10491	32.2153	-82.41
http://dbpedia.org/resource/Madison,_Georgia	Madison Georgia	United States	http://dbpedia.org/resource/United_States	3636	33.5881	-83.4725
http://dbpedia.org/resource/Rutledge,_Georgia	Rutledge Georgia	United States	http://dbpedia.org/resource/United_States	707	33.6258	-83.6108
http://dbpedia.org/resource/Eton,_Georgia	Eton Georgia	United States	http://dbpedia.org/resource/United_States	319	34.8225	-84.7619
http://dbpedia.org/resource/Chatsworth,_Georgia	Chatsworth Georgia	United States	http://dbpedia.org/resource/United_States	3531	34.7722	-84.7789
http://dbpedia.org/resource/Mansfield,_Georgia	Mansfield Georgia	United States	http://dbpedia.org/resource/United_States	392	{33.5186|33.5187}	{-83.7354|-83.7353}
http://dbpedia.org/resource/Oxford,_Georgia	Oxford Georgia	United States	http://dbpedia.org/resource/United_States	1892	33.6242	-83.87
http://dbpedia.org/resource/Columbus,_Georgia	Columbus Georgia	United States	http://dbpedia.org/resource/United_States	194107	{32.4896|32.4922}	{-84.9404|-84.9403}
http://dbpedia.org/resource/Arnoldsville,_Georgia	Arnoldsville Georgia	United States	http://dbpedia.org/resource/United_States	357	33.9056	-83.2167
http://dbpedia.org/resource/Crawford,_Georgia	Crawford Georgia	United States	http://dbpedia.org/resource/United_States	807	33.8833	-83.1553
http://dbpedia.org/resource/Lexington,_Georgia	Lexington Georgia	United States	http://dbpedia.org/resource/United_States	239	33.8703	-83.1108
http://dbpedia.org/resource/Braswell,_Georgia	Braswell Georgia	United States	http://dbpedia.org/resource/United_States	379	33.9839	-84.9594
http://dbpedia.org/resource/Hiram,_Georgia	Hiram Georgia	United States	http://dbpedia.org/resource/United_States	2332	33.8656	-84.7747
http://dbpedia.org/resource/Dallas,_Georgia	Dallas Georgia	United States	http://dbpedia.org/resource/United_States	11544	33.9186	-84.8408
http://dbpedia.org/resource/Byron,_Georgia	Byron Georgia	United States	http://dbpedia.org/resource/United_States	2887	32.6489	-83.7556
http://dbpedia.org/resource/Fort_Valley,_Georgia	Fort Valley Georgia	United States	http://dbpedia.org/resource/United_States	9815	32.55	-83.8833
http://dbpedia.org/resource/Jasper,_Georgia	Jasper Georgia	United States	http://dbpedia.org/resource/United_States	3684	34.4692	-84.4342
http://dbpedia.org/resource/Blackshear,_Georgia	Blackshear Georgia	United States	http://dbpedia.org/resource/United_States	3445	31.2989	-82.2478
http://dbpedia.org/resource/Offerman,_Georgia	Offerman Georgia	United States	http://dbpedia.org/resource/United_States	403	31.4081	-82.1122
http://dbpedia.org/resource/Patterson,_Georgia	Patterson Georgia	United States	http://dbpedia.org/resource/United_States	627	{31.3872|31.3874}	-82.1383
http://dbpedia.org/resource/Waycross,_Georgia	Waycross Georgia	United States	http://dbpedia.org/resource/United_States	14725	31.2139	-82.355
http://dbpedia.org/resource/Molena,_Georgia	Molena Georgia	United States	http://dbpedia.org/resource/United_States	475	33.0097	-84.5022
http://dbpedia.org/resource/Meansville,_Georgia	Meansville Georgia	United States	http://dbpedia.org/resource/United_States	192	33.05	-84.3097
http://dbpedia.org/resource/Aragon,_Georgia	Aragon Georgia	United States	http://dbpedia.org/resource/United_States	1249	34.0453	-85.0575
http://dbpedia.org/resource/Zebulon,_Georgia	Zebulon Georgia	United States	http://dbpedia.org/resource/United_States	1181	33.0989	-84.3422
http://dbpedia.org/resource/Rockmart,_Georgia	Rockmart Georgia	United States	http://dbpedia.org/resource/United_States	4199	{34.0039|34.004}	-85.0492
http://dbpedia.org/resource/Hawkinsville,_Georgia	Hawkinsville Georgia	United States	http://dbpedia.org/resource/United_States	7487	32.2836	-83.4767
http://dbpedia.org/resource/Georgetown,_Quitman_County,_Georgia	Georgetown Quitman County Georgia	NULL	NULL	973	31.884	-85.1015
http://dbpedia.org/resource/Eatonton,_Georgia	Eatonton Georgia	United States	http://dbpedia.org/resource/United_States	6764	33.3264	-83.3878
http://dbpedia.org/resource/Clayton,_Georgia	Clayton Georgia	United States	http://dbpedia.org/resource/United_States	2019	34.8778	-83.4017
http://dbpedia.org/resource/Dillard,_Georgia	Dillard Georgia	United States	http://dbpedia.org/resource/United_States	198	34.9747	-83.3839
http://dbpedia.org/resource/Sky_Valley,_Georgia	Sky Valley Georgia	United States	http://dbpedia.org/resource/United_States	221	34.9861	-83.3247
http://dbpedia.org/resource/Coleman,_Georgia	Coleman Georgia	United States	http://dbpedia.org/resource/United_States	149	31.6728	-84.8903
http://dbpedia.org/resource/Conyers,_Georgia	Conyers Georgia	United States	http://dbpedia.org/resource/United_States	13941	33.6664	-84.0075
http://dbpedia.org/resource/Shellman,_Georgia	Shellman Georgia	United States	http://dbpedia.org/resource/United_States	1166	31.7586	-84.6128
http://dbpedia.org/resource/Ellaville,_Georgia	Ellaville Georgia	United States	http://dbpedia.org/resource/United_States	1609	32.2389	-84.3094
http://dbpedia.org/resource/Oliver,_Georgia	Oliver Georgia	United States	http://dbpedia.org/resource/United_States	253	32.5222	-81.5325
http://dbpedia.org/resource/Donalsonville,_Georgia	Donalsonville Georgia	United States	http://dbpedia.org/resource/United_States	2796	31.0408	-84.8783
http://dbpedia.org/resource/Sylvania,_Georgia	Sylvania Georgia	United States	http://dbpedia.org/resource/United_States	2675	{32.7502|32.7503}	{-81.6397|-81.6396}
http://dbpedia.org/resource/Griffin,_Georgia	Griffin Georgia	United States	http://dbpedia.org/resource/United_States	23643	33.2475	-84.2708
http://dbpedia.org/resource/Sunny_Side,_Georgia	Sunny Side Georgia	NULL	NULL	142	33.3417	-84.2903
http://dbpedia.org/resource/Lumpkin,_Georgia	Lumpkin Georgia	United States	http://dbpedia.org/resource/United_States	1369	{32.0496|32.0497}	{-84.7959|-84.7958}
http://dbpedia.org/resource/Richland,_Georgia	Richland Georgia	United States	http://dbpedia.org/resource/United_States	1794	32.0886	-84.6639
http://dbpedia.org/resource/Toccoa,_Georgia	Toccoa Georgia	United States	http://dbpedia.org/resource/United_States	9323	34.5747	-83.32
http://dbpedia.org/resource/Americus,_Georgia	Americus Georgia	United States	http://dbpedia.org/resource/United_States	17041	32.0753	-84.2267
http://dbpedia.org/resource/De_Soto,_Georgia	De Soto Georgia	United States	http://dbpedia.org/resource/United_States	214	31.9547	-84.0675
http://dbpedia.org/resource/Leslie,_Georgia	Leslie Georgia	United States	http://dbpedia.org/resource/United_States	455	31.955	-84.0869
http://dbpedia.org/resource/Talbotton,_Georgia	Talbotton Georgia	United States	http://dbpedia.org/resource/United_States	1019	32.6781	-84.5397
http://dbpedia.org/resource/Sharon,_Georgia	Sharon Georgia	United States	http://dbpedia.org/resource/United_States	105	33.5586	-82.7939
http://dbpedia.org/resource/Woodland,_Georgia	Woodland Georgia	United States	http://dbpedia.org/resource/United_States	432	32.7875	-84.5611
http://dbpedia.org/resource/Cobbtown,_Georgia	Cobbtown Georgia	United States	http://dbpedia.org/resource/United_States	311	32.2814	-82.1383
http://dbpedia.org/resource/Crawfordville,_Georgia	Crawfordville Georgia	United States	http://dbpedia.org/resource/United_States	572	33.5547	-82.8983
http://dbpedia.org/resource/Collins,_Georgia	Collins Georgia	United States	http://dbpedia.org/resource/United_States	528	{32.0119|32.1786}	-82.11
http://dbpedia.org/resource/Manassas,_Georgia	Manassas Georgia	United States	http://dbpedia.org/resource/United_States	100	32.1642	-82.0214
http://dbpedia.org/resource/Glennville,_Georgia	Glennville Georgia	United States	http://dbpedia.org/resource/United_States	3569	31.9392	-81.9269
http://dbpedia.org/resource/Reidsville,_Georgia	Reidsville Georgia	United States	http://dbpedia.org/resource/United_States	2235	32.0839	-82.1208
http://dbpedia.org/resource/Butler,_Georgia	Butler Georgia	United States	http://dbpedia.org/resource/United_States	1775	32.55	-84.2333
http://dbpedia.org/resource/Helena,_Georgia	Helena Georgia	United States	http://dbpedia.org/resource/United_States	2307	32.0747	-82.9128
http://dbpedia.org/resource/McRae,_Georgia	McRae Georgia	United States	http://dbpedia.org/resource/United_States	5740	32.0644	-82.8983
http://dbpedia.org/resource/Scotland,_Georgia	Scotland Georgia	United States	http://dbpedia.org/resource/United_States	300	32.0486	-82.8181
http://dbpedia.org/resource/Dawson,_Georgia	Dawson Georgia	United States	http://dbpedia.org/resource/United_States	5058	31.7739	-84.4408
http://dbpedia.org/resource/Boston,_Georgia	Boston Georgia	United States	http://dbpedia.org/resource/United_States	1315	30.8	-83.7833
http://dbpedia.org/resource/Coolidge,_Georgia	Coolidge Georgia	United States	http://dbpedia.org/resource/United_States	552	31.0108	-83.8667
http://dbpedia.org/resource/Thomasville,_Georgia	Thomasville Georgia	United States	http://dbpedia.org/resource/United_States	18413	30.8364	-83.9783
http://dbpedia.org/resource/Ty_Ty,_Georgia	Ty Ty Georgia	United States	http://dbpedia.org/resource/United_States	716	{31.4711|31.4714}	-83.6489
http://dbpedia.org/resource/Santa_Claus,_Georgia	Santa Claus Georgia	United States	http://dbpedia.org/resource/United_States	250	32.1708	-82.3311
http://dbpedia.org/resource/Lyons,_Georgia	Lyons Georgia	United States	http://dbpedia.org/resource/United_States	4169	32.2042	-82.3228
http://dbpedia.org/resource/Soperton,_Georgia	Soperton Georgia	United States	http://dbpedia.org/resource/United_States	2824	32.3761	-82.5928
http://dbpedia.org/resource/Hogansville,_Georgia	Hogansville Georgia	United States	http://dbpedia.org/resource/United_States	2774	33.17	-84.9092
http://dbpedia.org/resource/Young_Harris,_Georgia	Young Harris Georgia	United States	http://dbpedia.org/resource/United_States	899	34.9342	-83.8478
http://dbpedia.org/resource/Ashburn,_Georgia	Ashburn Georgia	NULL	NULL	4152	31.7044	-83.6539
http://dbpedia.org/resource/Rebecca,_Georgia	Rebecca Georgia	United States	http://dbpedia.org/resource/United_States	246	{31.8064|31.8078}	-83.4878
http://dbpedia.org/resource/Sycamore,_Georgia	Sycamore Georgia	United States	http://dbpedia.org/resource/United_States	496	31.6708	-83.6339
http://dbpedia.org/resource/Jeffersonville,_Georgia	Jeffersonville Georgia	United States	http://dbpedia.org/resource/United_States	1209	32.6839	-83.3397
http://dbpedia.org/resource/Chickamauga,_Georgia	Chickamauga Georgia	United States	http://dbpedia.org/resource/United_States	2245	34.8747	-85.2928
http://dbpedia.org/resource/Lookout_Mountain,_Georgia	Lookout Mountain Georgia	United States	http://dbpedia.org/resource/United_States	1617	34.9753	-85.3547
http://dbpedia.org/resource/LaFayette,_Georgia	LaFayette Georgia	United States	http://dbpedia.org/resource/United_States	6702	34.7097	-85.2839
http://dbpedia.org/resource/Rossville,_Georgia	Rossville Georgia	United States	http://dbpedia.org/resource/United_States	4105	34.9764	-85.2911
http://dbpedia.org/resource/Monroe,_Georgia	Monroe Georgia	United States	http://dbpedia.org/resource/United_States	13234	33.7933	-83.7108
http://dbpedia.org/resource/Warrenton,_Georgia	Warrenton Georgia	United States	http://dbpedia.org/resource/United_States	2013	33.4075	-82.6628
http://dbpedia.org/resource/Norwood,_Georgia	Norwood Georgia	United States	http://dbpedia.org/resource/United_States	299	33.4639	-82.7058
http://dbpedia.org/resource/Davisboro,_Georgia	Davisboro Georgia	United States	http://dbpedia.org/resource/United_States	1544	32.98	-82.6089
http://dbpedia.org/resource/Oconee,_Georgia	Oconee Georgia	United States	http://dbpedia.org/resource/United_States	280	32.8564	-82.9544
http://dbpedia.org/resource/Tennille,_Georgia	Tennille Georgia	United States	http://dbpedia.org/resource/United_States	1505	32.9381	-82.8106
http://dbpedia.org/resource/Jesup,_Georgia	Jesup Georgia	United States	http://dbpedia.org/resource/United_States	9279	31.6019	-81.885
http://dbpedia.org/resource/Screven,_Georgia	Screven Georgia	United States	http://dbpedia.org/resource/United_States	702	31.485	-82.0164
http://dbpedia.org/resource/Alamo,_Georgia	Alamo Georgia	United States	http://dbpedia.org/resource/United_States	2797	32.1483	-82.7786
http://dbpedia.org/resource/Helen,_Georgia	Helen Georgia	United States	http://dbpedia.org/resource/United_States	430	34.7025	-83.7275
http://dbpedia.org/resource/Glenwood,_Georgia	Glenwood Georgia	United States	http://dbpedia.org/resource/United_States	884	32.1811	-82.6728
http://dbpedia.org/resource/Cleveland,_Georgia	Cleveland Georgia	United States	http://dbpedia.org/resource/United_States	3410	34.5964	-83.7639
http://dbpedia.org/resource/Varnell,_Georgia	Varnell Georgia	United States	http://dbpedia.org/resource/United_States	1491	34.8994	-84.9644
http://dbpedia.org/resource/Abbeville,_Georgia	Abbeville Georgia	United States	http://dbpedia.org/resource/United_States	2908	31.9917	-83.3075
http://dbpedia.org/resource/Pitts,_Georgia	Pitts Georgia	United States	http://dbpedia.org/resource/United_States	308	31.9453	-83.54
http://dbpedia.org/resource/Rochelle,_Georgia	Rochelle Georgia	United States	http://dbpedia.org/resource/United_States	1415	31.9489	-83.4539
http://dbpedia.org/resource/Washington,_Georgia	Washington Georgia	United States	http://dbpedia.org/resource/United_States	4295	33.7353	-82.7414
http://dbpedia.org/resource/Gordon,_Georgia	Gordon Georgia	United States	http://dbpedia.org/resource/United_States	2152	32.8858	-83.3353
http://dbpedia.org/resource/Irwinton,_Georgia	Irwinton Georgia	United States	http://dbpedia.org/resource/United_States	583	32.8119	-83.1767
http://dbpedia.org/resource/Poulan,_Georgia	Poulan Georgia	United States	http://dbpedia.org/resource/United_States	946	31.5136	-83.7911
http://dbpedia.org/resource/Sylvester,_Georgia	Sylvester Georgia	United States	http://dbpedia.org/resource/United_States	5990	31.5314	-83.8361
http://dbpedia.org/resource/Warwick,_Georgia	Warwick Georgia	United States	http://dbpedia.org/resource/United_States	430	31.8303	-83.9208
http://dbpedia.org/resource/Mililani,_Hawaii	Mililani Hawaii	NULL	NULL	48668	{21.4458|21.446}	-158.014
http://dbpedia.org/resource/Eagle,_Idaho	Eagle Idaho	United States	http://dbpedia.org/resource/United_States	19908	43.6931	-116.346
http://dbpedia.org/resource/Garden_City,_Idaho	Garden City Idaho	United States	http://dbpedia.org/resource/United_States	10972	43.6456	-116.266
http://dbpedia.org/resource/Kuna,_Idaho	Kuna Idaho	United States	http://dbpedia.org/resource/United_States	15210	43.4931	-116.419
http://dbpedia.org/resource/Star,_Idaho	Star Idaho	United States	http://dbpedia.org/resource/United_States	5793	43.6942	-116.49
http://dbpedia.org/resource/New_Meadows,_Idaho	New Meadows Idaho	United States	http://dbpedia.org/resource/United_States	496	44.9703	-116.285
http://dbpedia.org/resource/Meridian,_Idaho	Meridian Idaho	United States	http://dbpedia.org/resource/United_States	75092	43.6142	-116.399
http://dbpedia.org/resource/Arimo,_Idaho	Arimo Idaho	United States	http://dbpedia.org/resource/United_States	355	42.5594	-112.171
http://dbpedia.org/resource/Council,_Idaho	Council Idaho	United States	http://dbpedia.org/resource/United_States	839	44.73	-116.436
http://dbpedia.org/resource/Chubbuck,_Idaho	Chubbuck Idaho	United States	http://dbpedia.org/resource/United_States	13922	42.9217	-112.467
http://dbpedia.org/resource/Downey,_Idaho	Downey Idaho	United States	http://dbpedia.org/resource/United_States	625	42.4294	-112.122
http://dbpedia.org/resource/Inkom,_Idaho	Inkom Idaho	United States	http://dbpedia.org/resource/United_States	854	42.7961	-112.25
http://dbpedia.org/resource/Lava_Hot_Springs,_Idaho	Lava Hot Springs Idaho	United States	http://dbpedia.org/resource/United_States	407	42.6194	-112.014
http://dbpedia.org/resource/McCammon,_Idaho	McCammon Idaho	United States	http://dbpedia.org/resource/United_States	809	42.6489	-112.193
http://dbpedia.org/resource/Georgetown,_Idaho	Georgetown Idaho	United States	http://dbpedia.org/resource/United_States	476	42.4778	-111.366
http://dbpedia.org/resource/Montpelier,_Idaho	Montpelier Idaho	United States	http://dbpedia.org/resource/United_States	2597	42.3203	-111.304
http://dbpedia.org/resource/Bloomington,_Idaho	Bloomington Idaho	United States	http://dbpedia.org/resource/United_States	206	42.1908	-111.402
http://dbpedia.org/resource/Paris,_Idaho	Paris Idaho	United States	http://dbpedia.org/resource/United_States	513	42.2278	-111.399
http://dbpedia.org/resource/St._Charles,_Idaho	St. Charles Idaho	United States	http://dbpedia.org/resource/United_States	131	42.1125	-111.39
http://dbpedia.org/resource/St._Maries,_Idaho	St. Maries Idaho	United States	http://dbpedia.org/resource/United_States	2402	47.316	-116.57
